#'chr'	'start'	'end'	'CLBM_A_ATAC_S131294_REP1.mLb.clN.bigWig'	'CLBM_M_ATAC_S131293_REP1.mLb.clN.bigWig'	'CM_24h_ATAC_S165170_REP1.mLb.clN.bigWig'	'CM_24h_rep1_REP1.mLb.clN.bigWig'	'CM_24h_rep2_REP1.mLb.clN.bigWig'	'CM_48h_ATAC_S165167_REP1.mLb.clN.bigWig'	'CM_48h_rep1_REP1.mLb.clN.bigWig'	'CM_48h_rep2_REP1.mLb.clN.bigWig'	'CM_control_ATAC_S165169_REP1.mLb.clN.bigWig'	'CM_DMSO_ctrl_rep1_REP1.mLb.clN.bigWig'	'CM_DMSO_ctrl_rep2_REP1.mLb.clN.bigWig'	'NB10_A_ATAC_S131292_REP1.mLb.clN.bigWig'	'NB10_M_ATAC_S131291_REP1.mLb.clN.bigWig'	'NB6_A_ATAC_S131288_REP1.mLb.clN.bigWig'	'NB6_M_ATAC_S131287_REP1.mLb.clN.bigWig'	'NB8_A_ATAC_S131290_REP1.mLb.clN.bigWig'	'NB8_M_ATAC_S131289_REP1.mLb.clN.bigWig'	'OE_mCherrry_TDI_ATAC_S165173_REP1.mLb.clN.bigWig'	'OE_mCherry_DMSO_ATAC_S165168_REP1.mLb.clN.bigWig'	'OE_mCherry_dox_ATAC_S165174_REP1.mLb.clN.bigWig'	'OE_mCherry_dox_TDI_ATAC_S165171_REP1.mLb.clN.bigWig'	'OE_WWTR1_DMSO_ATAC_S165172_REP1.mLb.clN.bigWig'	'OE_WWTR1_DMSO_rep1_REP1.mLb.clN.bigWig'	'OE_WWTR1_DMSO_rep3_REP1.mLb.clN.bigWig'	'OE_WWTR1_dox_ATAC_S165177_REP1.mLb.clN.bigWig'	'OE_WWTR1_dox_rep1_REP1.mLb.clN.bigWig'	'OE_WWTR1_dox_rep_3_REP1.mLb.clN.bigWig'	'OE_WWTR1_dox_TDI_ATAC_S165175_REP1.mLb.clN.bigWig'	'OE_WWTR1_dox_TDI_rep1_REP1.mLb.clN.bigWig'	'OE_WWTR1_dox_TDI_rep3_REP1.mLb.clN.bigWig'	'OE_WWTR1_TDI_ATAC_S165176_REP1.mLb.clN.bigWig'	'OE_WWTR1_TDI_rep1_REP1.mLb.clN.bigWig'	'OE_WWTR1_TDI_rep3_REP1.mLb.clN.bigWig'	'SH_24h_ATAC_S165164_REP1.mLb.clN.bigWig'	'SH_24h_rep1_REP1.mLb.clN.bigWig'	'SH_24h_rep2_REP1.mLb.clN.bigWig'	'SH_48h_ATAC_S165165_REP1.mLb.clN.bigWig'	'SH_48h_rep1_REP1.mLb.clN.bigWig'	'SH_48h_rep2_REP1.mLb.clN.bigWig'	'SH_A_ATAC_S131296_REP1.mLb.clN.bigWig'	'SH_control_ATAC_S165166_REP1.mLb.clN.bigWig'	'SH_DMSO_ctrl_rep1_REP1.mLb.clN.bigWig'	'SH_DMSO_ctrl_rep2_REP1.mLb.clN.bigWig'	'SH_M_ATAC_S131295_REP1.mLb.clN.bigWig'	'SK_N_SH_ADR_rep1_REP1.mLb.clN.bigWig'	'SK_N_SH_ADR_rep2_REP1.mLb.clN.bigWig'	'SK_N_SH_MES_rep1_REP1.mLb.clN.bigWig'	'SK_N_SH_MES_rep2_REP1.mLb.clN.bigWig'
9	3494547	3523000	0.03509610117031612	0.1404617116141325	0.22950580594882714	0.08670926043697919	0.07039478986762332	0.22498360171812967	0.17114658414553846	0.05837056887402064	0.18964492549521728	0.21606628321509241	0.16838747959606437	0.030307518221569133	0.06535296817605832	0.04791454320869686	0.1463222816242177	0.08387156178828983	0.11805998915954992	0.02177263154768694	0.08160593959968802	0.02903226938642545	0.04114244316941222	0.03739444284596202	0.022227649324355787	0.023795205840163196	0.04586715104738374	0.04580497801385424	0.05713030920764637	0.032505028392512486	0.05192774110772397	0.04485075780945802	0.03315124631219563	0.030656433655416416	0.042622420668816566	0.11020197439271265	0.1301275442921953	0.12392981665148817	0.15539619664703538	0.14975641078226526	0.0974766501849222	0.030023479325681817	0.14238970007269053	0.13181577557899182	0.09916705060282748	0.04931513258002788	0.04974483156009745	0.07918782605822043	0.10059754556131746	0.19028224084270545
9	5493797	5514451	0.053824502643585966	0.26751452226008227	0.19575555401320813	0.14379933652252178	0.13963595386702607	0.11212471582798265	0.32879009047505	0.1847715326079109	0.20599912489984326	0.28633359582724505	0.14267519748123744	0.06871912678226713	0.1781432976259418	0.057762246242067446	0.07048755484332707	0.044931605760876694	0.13861509711149875	0.02669031858493968	0.05202387676763132	0.033927608231091796	0.04161856518729564	0.03470658606544027	0.0427566956297725	0.03707020403453668	0.046321911985392566	0.054782612355820964	0.049435021871453995	0.03438925044834174	0.08462518561257548	0.06044419868080897	0.04888693011500837	0.03248127848342837	0.03352463317606388	0.21943354330174672	0.19921761571600655	0.1750351535241491	0.1911875243186716	0.20366577286847004	0.28475147794955336	0.04662411819656081	0.25604535652449273	0.25910597463485824	0.24084047040200054	0.23820207841253324	0.04143390402303707	0.0598417750570559	0.31415034859394564	0.3049559534774607
9	12678597	12699751	0.05714076966901862	0.08327611056379396	0.1789262145687857	0.09375349008210199	0.07460137846754565	0.16800531203270097	0.23704948993174457	0.06646753396633784	0.12363447735315211	0.11003282629107003	0.07831452334781741	0.03519113893498943	0.1006312191056748	0.03737137014056074	0.04135487158744227	0.0325989532224096	0.06199991191948651	0.020661928475225775	0.03775200561422757	0.030655532479040928	0.035474740660307064	0.02853632652099363	0.02867711956434332	0.02055903846881759	0.04556944056522122	0.04206858371794513	0.032163643572168506	0.03383965621463936	0.044322854366269	0.034209839231749466	0.04112227887311474	0.0240221592334525	0.026582743490102687	0.1301358837440884	0.13362996204898936	0.11649525416446739	0.14649960199573103	0.1352693003321157	0.19619151688330946	0.028492556421778406	0.12261804364893276	0.14338296825681268	0.12802303398960146	0.1254985314767783	0.02843660794038743	0.03490350457578667	0.2053582955096768	0.16085860100839655
9	13262847	13284851	0.10631762377370281	0.237717891237501	0.27983097088683373	0.2066759651254387	0.18556594800693618	0.23293366440546237	0.3383094027016418	0.17742121153404036	0.2689343261005354	0.2481007771719143	0.1764011089954853	0.1578039242208972	0.24047895819423518	0.1445379985267516	0.18132995573107963	0.11698891166390232	0.13055887673185396	0.03480725981251111	0.0689913990573717	0.0359241329814523	0.06636721207787763	0.07786583319570532	0.061984921354015815	0.06302124523384454	0.05204649395590623	0.0605905568184181	0.06350480533546496	0.04152371132835529	0.08025961667635202	0.07052940453252629	0.06720113261809182	0.05896845626328878	0.06181621976625889	0.25361220450967664	0.18192495506041995	0.15816012133202423	0.2548173333936015	0.1698526317754542	0.21930037286803794	0.09434380744115364	0.2505042853028187	0.2419668115185033	0.2380881946247941	0.2794305498483131	0.097002809197377	0.10547892315294934	0.25674470991993875	0.2380743550565759
9	16409947	16429851	0.09282415142371926	0.11797184378605673	0.19426614648332471	0.13750757003141015	0.10570551680186889	0.15343401091350875	0.25448223923516444	0.11095031681215722	0.1572496757437749	0.16498085593257347	0.11976997256785961	0.11234169648237517	0.07489933377683139	0.03986231833945412	0.050174298382665086	0.08938831553700896	0.08507251421917178	0.023795961320576296	0.056697403867559275	0.03741419877496798	0.035139376347530366	0.05423664055687262	0.05438806853208984	0.0479340966154838	0.056814520710087295	0.05997989199714526	0.06535629881536002	0.03192878000473587	0.07857689705360722	0.04932895175886262	0.0491462770178907	0.03906017630114302	0.04168713770379574	0.12364726611545	0.12492762398152576	0.07724394615773574	0.13112898990389973	0.08336907321800129	0.15668833726365677	0.06248773934341589	0.16388900544819313	0.1380163479532772	0.0995990784994452	0.17166061997313145	0.09271070147509318	0.06736064830743861	0.15981993490233984	0.1465094384987521
9	18477397	18503201	0.07849417347858234	0.3095102759023097	0.19806517825256073	0.19881046307235836	0.2343578928606069	0.20931638148339238	0.41818158750920603	0.1762218049178773	0.17521866129601188	0.32944398238171335	0.18044665689424885	0.037124332603455074	0.24630417010589825	0.04378391643405176	0.05870596971246284	0.03930449817753353	0.14530190459254044	0.020995474427725033	0.038124678257654775	0.029834827336536814	0.040817183183238334	0.03318427444263353	0.035383134719736566	0.031552893080746214	0.05079757537541102	0.045460566562123064	0.04068843445319169	0.03189119125918848	0.05375958727176654	0.0353820902011452	0.03967487853368255	0.023678710361941035	0.04077440859968783	0.14781824328358578	0.13549963884302724	0.10925607285539164	0.14995952076381916	0.10613169666005685	0.17406452629748342	0.04073585528602863	0.14970072025976028	0.13819317862933325	0.10559588101673985	0.13439082792560364	0.04582602045832237	0.04724040901448508	0.15394190048762393	0.11291895164963987
9	27393597	27451851	0.04472103655529998	0.0926484994931264	0.0852230317119442	0.07629583402753949	0.07484824423965401	0.06764609246672323	0.13192824432571798	0.06984219662432045	0.09085823837154766	0.10555805812498179	0.07523357971770372	0.03498105329947971	0.07644928300913237	0.03913374662456363	0.036810216722600195	0.03365587272084906	0.06425927973582196	0.022751534196541953	0.04085541485814168	0.030465182197521302	0.03629207353592564	0.027146079470127753	0.03002749120065596	0.02226533370411628	0.04875505099428214	0.03925653193368603	0.03570732785744419	0.031170619891756415	0.04791848268384785	0.03527284467308305	0.03886869742970338	0.02535718794120268	0.025186599162867276	0.12676936720355358	0.09345881471743325	0.0833522119698125	0.10517207532428138	0.09005048832000273	0.12880388019735173	0.03213183002481301	0.12164795240466533	0.12213126311737241	0.11993757569192273	0.10434811788088169	0.026839880275242804	0.03205867741050084	0.15444111743904848	0.13608221882105848
9	29058997	29079951	0.03142707405334332	0.07606468937380198	0.07204981772086333	0.052431869437061414	0.07418216821704651	0.06991273692089629	0.1106336592514041	0.05917479765878322	0.058745371980329315	0.06063636279779901	0.06427978897459187	0.026524455793194197	0.0731060196153883	0.03350048682054865	0.0388805469484665	0.02746773773742701	0.03706083384173197	0.01883038085363393	0.03440124220478807	0.0252516450052202	0.027137776030488746	0.02410503663445607	0.022526247478213246	0.015803630131222046	0.04605741170647441	0.02728794354940109	0.027048312956015973	0.025867768109602663	0.04101136694875785	0.022027815788691965	0.03085699344934871	0.0189685623398411	0.020354543591630688	0.08256749041030498	0.05482210988684047	0.04386694540791282	0.06413209319322308	0.05391191099462849	0.07679250569629577	0.02076459081980604	0.07259242958694136	0.05073429161773437	0.05810322830578545	0.0498792382854989	0.025188737166555304	0.028066411464004827	0.062127318227414643	0.05361495226797982
9	69128497	69193851	0.0664820658974087	0.22738163181416174	0.27354802294293024	0.21558075288246697	0.21412926431326626	0.17194738374798008	0.3856423540871504	0.1681572085887531	0.23778315421630875	0.2899075658750073	0.17925005023906354	0.07849806886879782	0.20785034804526933	0.10360092759639403	0.1496210638200728	0.06409070638055035	0.11541346799105444	0.025525259065419182	0.0501879442849126	0.03457343008025183	0.041144050725434186	0.03733456207925247	0.03744721143656697	0.030160709784520373	0.04446366682309805	0.049631241883067126	0.04043839651305549	0.03166811817935147	0.06048037120406676	0.04129344408752799	0.04634621114787082	0.03805525051334858	0.03878635275835777	0.24718924651542384	0.16542561734790126	0.17638929702259798	0.2456002012183509	0.16090624742404572	0.22286287285353235	0.0469099844167486	0.25417671624331706	0.21250270882156996	0.2017515074782914	0.2514853654608597	0.04688333539242828	0.054785788725624854	0.21220282022863246	0.22101144227556388
9	92382147	92395251	0.03698492878233485	0.056474153923578733	0.05140280689862659	0.0502413722679603	0.05719023674944309	0.04455484440241339	0.04644685912162495	0.05051856455627389	0.049138177340423465	0.049278453593197546	0.053214711088549846	0.028950602326996904	0.04976070662507792	0.039434715676661965	0.042014884142376266	0.02677719065030631	0.035815263918719246	0.019223034616095553	0.04131664387206671	0.025826655050214593	0.03147641971890354	0.020479484377036738	0.02284077232110267	0.019199442518861087	0.03753945059698634	0.03533793358777172	0.033063542626793445	0.028931064916818905	0.05667371130990993	0.028325876511581607	0.031919123652158626	0.02604240124190536	0.02364533413702171	0.10716874878662029	0.08287787209316715	0.06605687264879559	0.10064278771530523	0.08795070204591089	0.11260777281891796	0.02620099364709028	0.07473046914196657	0.0989481830433977	0.09867177312773776	0.09083774826570587	0.02732567701836811	0.028891014046343026	0.09922134655792607	0.09702377629974358
