#'chr'	'start'	'end'	'CLBM_A_ATAC_S131294_REP1.mLb.clN.bigWig'	'CLBM_M_ATAC_S131293_REP1.mLb.clN.bigWig'	'CM_24h_ATAC_S165170_REP1.mLb.clN.bigWig'	'CM_24h_rep1_REP1.mLb.clN.bigWig'	'CM_24h_rep2_REP1.mLb.clN.bigWig'	'CM_48h_ATAC_S165167_REP1.mLb.clN.bigWig'	'CM_48h_rep1_REP1.mLb.clN.bigWig'	'CM_48h_rep2_REP1.mLb.clN.bigWig'	'CM_control_ATAC_S165169_REP1.mLb.clN.bigWig'	'CM_DMSO_ctrl_rep1_REP1.mLb.clN.bigWig'	'CM_DMSO_ctrl_rep2_REP1.mLb.clN.bigWig'	'NB10_A_ATAC_S131292_REP1.mLb.clN.bigWig'	'NB10_M_ATAC_S131291_REP1.mLb.clN.bigWig'	'NB6_A_ATAC_S131288_REP1.mLb.clN.bigWig'	'NB6_M_ATAC_S131287_REP1.mLb.clN.bigWig'	'NB8_A_ATAC_S131290_REP1.mLb.clN.bigWig'	'NB8_M_ATAC_S131289_REP1.mLb.clN.bigWig'	'OE_mCherrry_TDI_ATAC_S165173_REP1.mLb.clN.bigWig'	'OE_mCherry_DMSO_ATAC_S165168_REP1.mLb.clN.bigWig'	'OE_mCherry_dox_ATAC_S165174_REP1.mLb.clN.bigWig'	'OE_mCherry_dox_TDI_ATAC_S165171_REP1.mLb.clN.bigWig'	'OE_WWTR1_DMSO_ATAC_S165172_REP1.mLb.clN.bigWig'	'OE_WWTR1_DMSO_rep1_REP1.mLb.clN.bigWig'	'OE_WWTR1_DMSO_rep3_REP1.mLb.clN.bigWig'	'OE_WWTR1_dox_ATAC_S165177_REP1.mLb.clN.bigWig'	'OE_WWTR1_dox_rep1_REP1.mLb.clN.bigWig'	'OE_WWTR1_dox_rep_3_REP1.mLb.clN.bigWig'	'OE_WWTR1_dox_TDI_ATAC_S165175_REP1.mLb.clN.bigWig'	'OE_WWTR1_dox_TDI_rep1_REP1.mLb.clN.bigWig'	'OE_WWTR1_dox_TDI_rep3_REP1.mLb.clN.bigWig'	'OE_WWTR1_TDI_ATAC_S165176_REP1.mLb.clN.bigWig'	'OE_WWTR1_TDI_rep1_REP1.mLb.clN.bigWig'	'OE_WWTR1_TDI_rep3_REP1.mLb.clN.bigWig'	'SH_24h_ATAC_S165164_REP1.mLb.clN.bigWig'	'SH_24h_rep1_REP1.mLb.clN.bigWig'	'SH_24h_rep2_REP1.mLb.clN.bigWig'	'SH_48h_ATAC_S165165_REP1.mLb.clN.bigWig'	'SH_48h_rep1_REP1.mLb.clN.bigWig'	'SH_48h_rep2_REP1.mLb.clN.bigWig'	'SH_A_ATAC_S131296_REP1.mLb.clN.bigWig'	'SH_control_ATAC_S165166_REP1.mLb.clN.bigWig'	'SH_DMSO_ctrl_rep1_REP1.mLb.clN.bigWig'	'SH_DMSO_ctrl_rep2_REP1.mLb.clN.bigWig'	'SH_M_ATAC_S131295_REP1.mLb.clN.bigWig'	'SK_N_SH_ADR_rep1_REP1.mLb.clN.bigWig'	'SK_N_SH_ADR_rep2_REP1.mLb.clN.bigWig'	'SK_N_SH_MES_rep1_REP1.mLb.clN.bigWig'	'SK_N_SH_MES_rep2_REP1.mLb.clN.bigWig'
22	24282697	24339106	0.05375184938293883	0.11202330128607928	0.15096298922945545	0.08112062874100463	0.08449492385955652	0.09790769598088432	0.12960672559855305	0.08645035312803062	0.10135416098305125	0.11763307299097236	0.0773199612537304	0.04234125077113912	0.07514825353341831	0.0447232564053545	0.05866325574733194	0.05504008100035224	0.05475124878187755	0.02594972951252597	0.05304722323922076	0.028820724142412376	0.03874152441094864	0.039893378608869955	0.05499799473317223	0.04050613146366902	0.04905956441668087	0.055123347637727256	0.05457772837265943	0.0342679374431094	0.07126891809210299	0.046084890258792484	0.052173639940809056	0.04040903719761367	0.045507722768544034	0.11789909133650651	0.10040244770291454	0.09672425536088262	0.13002465313911904	0.11052637211817325	0.17094822297912105	0.044973093153017396	0.12478812838391007	0.12441731521876168	0.10549926225608436	0.1196225859054916	0.09985637237680807	0.08438085222594821	0.13720047840171012	0.12597862647260114
22	31207297	31254601	0.07244191153308	0.27969811484471196	0.33345951606499363	0.22977199174472834	0.23608644167689918	0.2714565068252622	0.40382899193413574	0.20242860372235966	0.29268014511046975	0.29388662546915245	0.18228884327290257	0.11134841163461548	0.19887009208480375	0.06900808331953644	0.07741913287057603	0.08637111602567872	0.11893584554206114	0.02780338002229829	0.06468330295979743	0.0349192390486336	0.04411731948990216	0.04479322313072506	0.05251762247517888	0.047756852803379574	0.05107065825236488	0.06039478926155672	0.069710117779537	0.03942388084956641	0.07670928421449678	0.06439579532949204	0.05883515009109031	0.05186221849169668	0.04976288119879294	0.1692904962045473	0.20139229231331077	0.18654895817092895	0.21617938902248565	0.16520686565346504	0.24976959126919537	0.06128410548160551	0.21716380849397646	0.234348745604584	0.21461481978318867	0.2616274705776923	0.08514468883610828	0.09535178836705985	0.24712777536755012	0.23949370987014812
22	31583547	31662751	0.10278708560642676	0.17124758512146504	0.22501254384501215	0.18729382030291503	0.1609118367794472	0.1879505689727489	0.3566412047081789	0.15806071630681098	0.20392071179974333	0.2703513525591504	0.15789915778725858	0.12364436459925043	0.21672812442734787	0.06993244325325351	0.08951693397428648	0.11846239152246878	0.12664744938500075	0.03718753629111287	0.08541599948592875	0.040494363665751994	0.049455560506821844	0.049841856776995125	0.08625464549468666	0.06299611674032438	0.05258153191325567	0.08675196075433401	0.07478109207011542	0.040819210480201075	0.09175334363354626	0.06127361563173659	0.06676554237591985	0.05723955859921014	0.056208913873879246	0.1646058790805899	0.13536502274109166	0.13314049661778815	0.18487272769758276	0.1438499375631274	0.22449454962537385	0.07128359629270034	0.19792869271860378	0.1683943172961581	0.17748230013611666	0.23089796184136244	0.09806320761817096	0.08850701663857279	0.18342562797067263	0.18104634054800667
22	36295897	36399251	0.08802513584561122	0.38616174424040317	0.3463049858474139	0.34726053109545474	0.24517773246227534	0.25364458169754983	0.4360845366480191	0.22543298049677804	0.3083377450576263	0.4222836278180296	0.21467768338016088	0.1317041178650836	0.36095176592136635	0.06622330074541251	0.09355217259662886	0.11431902705083487	0.21946282182968893	0.03500369235547765	0.07433380543001243	0.039479707187224364	0.048389453205847456	0.044501963467353765	0.059446272105096745	0.05253026505722177	0.054206187417475925	0.08040450116019564	0.06360945692633008	0.03793767014795771	0.09446013296135025	0.07148774108114771	0.0576194868767736	0.05109672099678642	0.047530103231208994	0.1854222818844864	0.1624559234420657	0.16179308693961164	0.18633975135072234	0.16278551657840068	0.2525323796928915	0.06128147451287981	0.25441509106758764	0.2307490666203517	0.22775632629528633	0.388708986617852	0.07172110547156801	0.08077500915224455	0.23062243675593222	0.24308421157238538
22	40466438	40543951	0.04946768261107285	0.18120841454852726	0.1986520917410553	0.15127334070961915	0.13825550960832828	0.13499425578742594	0.23846371966714242	0.11320164844404551	0.15343831884854492	0.2312910857975535	0.10902008678459324	0.0565195269782685	0.18627865390275358	0.04429125033810575	0.0591266611860479	0.04365918564647157	0.08837399821697588	0.01661900007974205	0.03818265082333166	0.023584513157197375	0.028245969251874146	0.02288746549958865	0.02549506735494628	0.020702204158286226	0.03862654758795956	0.03225892118083767	0.029337069544080722	0.020306722586749933	0.03905343546463836	0.026802333960441918	0.027034795703286006	0.02115770955958646	0.020233448975295727	0.08591569262728946	0.07081162892470981	0.06802359192133249	0.07715427981758177	0.06834622830033976	0.09148632327454276	0.022843805068296433	0.08205125234666395	0.08613275968508807	0.08944736180147185	0.09802620464561465	0.03414984087578667	0.0322705138619779	0.09710223548845777	0.0856327611587825
22	42905297	43018201	0.07527518336431888	0.19630464384341584	0.1949276951575546	0.1719274765313586	0.15057515748924125	0.1600030594985976	0.25851160252162925	0.14833934678873759	0.1655288458733547	0.22473364830960332	0.15543827900824053	0.08442402226490388	0.18020482949585842	0.05522500580734081	0.07628902699513432	0.0786657181254664	0.1034310285116407	0.01904322994092548	0.0449063437591754	0.024959139694967998	0.032252231435531506	0.028003966348413793	0.03536256030911418	0.02740176401880151	0.04034957509623197	0.040204841051051605	0.039267301002422726	0.02158141623452701	0.04672265249548747	0.03064468224623631	0.03371247066468145	0.028434701126205938	0.02843344829758561	0.09387745220192925	0.07595606352475279	0.08040501802741491	0.09661732964196229	0.09230046434640912	0.11398421334695677	0.0326902022822483	0.1034883921059882	0.1010567407236506	0.08616365515653589	0.0976542263045918	0.04636046147211868	0.0453257233007944	0.10936055815409192	0.09560216898476803
10	4762497	4781751	0.040371528653288344	0.3253884646983392	0.24528344756082177	0.21876345957917012	0.19532965428727453	0.17785369450865537	0.3385993678519232	0.2148280737960982	0.19046644360344073	0.3125138760114712	0.14998289409498436	0.05064078076793722	0.23219437053641417	0.06729616700760305	0.08716351182076613	0.03415796463682956	0.14615945612794398	0.02046897879659949	0.0356424126026279	0.025329840727536974	0.038944852038347105	0.024355391712733994	0.02993406182948708	0.019093971986345024	0.05277128896920984	0.0328562722074676	0.03254273203747207	0.03066256313149168	0.04657217799041683	0.0357109289954284	0.03176505510132443	0.021026989100290765	0.02333106631227435	0.14079592293139376	0.11127424638555755	0.09689927379480955	0.16194833267246936	0.10705116037538293	0.13213567864720804	0.0296303921273736	0.15995698251745272	0.12022503609489014	0.08334940881815582	0.1618519828233883	0.02887804926713621	0.031361325744210605	0.13192306577237525	0.12051904443633452
10	17648397	17689351	0.05626678233093758	0.1714243779553097	0.20717591956472242	0.140809147463643	0.13668779018063096	0.16054005271978294	0.27658437022644006	0.14140509072965257	0.224232653809602	0.24861020293829772	0.11584578571731084	0.03297586737656074	0.16780330356189843	0.03791124770788425	0.046274302516707534	0.05084014235361595	0.08107354509903686	0.017686645840404813	0.04043403709937667	0.027391613474853256	0.03777057317876877	0.03088514629836925	0.025526120611714494	0.021595233338978784	0.046081544325824925	0.03780685917322344	0.03193034202199702	0.03181327979728113	0.0583270363025814	0.04008764251543697	0.033935210704370444	0.022752772049662112	0.021338441796286196	0.12710685947636244	0.12496324823152852	0.08370606299886857	0.15051003481666503	0.09277688688349554	0.17420862209436924	0.028053330450061618	0.12097445391519339	0.1279822321894809	0.1344965432101054	0.15743756036555867	0.03036816397379302	0.030081077636239732	0.1431999180923737	0.14074918706984854
10	31999447	32053442	0.04571153379797697	0.09697202852000315	0.13418485617984796	0.0646436355289477	0.07010707154549048	0.10061153229965843	0.1355284675280704	0.06652687006397774	0.14305744329841757	0.11292799566901422	0.07901156220852387	0.03923462714125887	0.07901371332530062	0.04749083042830371	0.07568745109493458	0.0412958045448584	0.061531504202766665	0.023746504942302633	0.04033633658965881	0.03222003611115623	0.03023279094033809	0.03396181728318378	0.032397769637648066	0.028335076718209527	0.050396237222088	0.04124286048932079	0.037606560986454395	0.03298383223280772	0.05420349493090742	0.03279413707646372	0.03661404013908076	0.0242860722467347	0.024942440705133163	0.09311350852823647	0.07738302075367437	0.05726551441576011	0.0766030937782265	0.05111435565821601	0.07389900096962318	0.0364976918461295	0.0746324159742282	0.08612358348521862	0.08539433157012914	0.08962337107906768	0.03389847290141515	0.04315272768076203	0.07474749192622487	0.0752400741605258
10	33192197	33328451	0.048821088074853976	0.16124817776444844	0.21800522772830094	0.16046544620811237	0.1439448449267293	0.15376732644994798	0.24975097611999938	0.09884010773549148	0.159947100260407	0.2102460196925009	0.10495093064289594	0.06717425448663977	0.1732168596731783	0.05734340634208237	0.06911119549682118	0.04197030704974009	0.09619512762082354	0.022849578717252714	0.044071397641947445	0.03156303989618567	0.04013541017451698	0.033657011647842704	0.03760700027514077	0.024302635171940246	0.04692221449186479	0.044066626066266566	0.041798724807322885	0.0339646797303166	0.05698272739023359	0.041717664672878026	0.03735346004116737	0.030001441949779037	0.031768653733404026	0.13612872430951092	0.11508923570191432	0.11696071958496454	0.14503597699726498	0.1195086683454723	0.14738983709660003	0.04012606651964765	0.17288767968957175	0.12558828414083978	0.11751938399725147	0.15177051054243224	0.04670680146810448	0.05069391770133363	0.1524856894596147	0.12985633435920602
