#'chr'	'start'	'end'	'CLBM_A_ATAC_S131294_REP1.mLb.clN.bigWig'	'CLBM_M_ATAC_S131293_REP1.mLb.clN.bigWig'	'CM_24h_ATAC_S165170_REP1.mLb.clN.bigWig'	'CM_24h_rep1_REP1.mLb.clN.bigWig'	'CM_24h_rep2_REP1.mLb.clN.bigWig'	'CM_48h_ATAC_S165167_REP1.mLb.clN.bigWig'	'CM_48h_rep1_REP1.mLb.clN.bigWig'	'CM_48h_rep2_REP1.mLb.clN.bigWig'	'CM_control_ATAC_S165169_REP1.mLb.clN.bigWig'	'CM_DMSO_ctrl_rep1_REP1.mLb.clN.bigWig'	'CM_DMSO_ctrl_rep2_REP1.mLb.clN.bigWig'	'NB10_A_ATAC_S131292_REP1.mLb.clN.bigWig'	'NB10_M_ATAC_S131291_REP1.mLb.clN.bigWig'	'NB6_A_ATAC_S131288_REP1.mLb.clN.bigWig'	'NB6_M_ATAC_S131287_REP1.mLb.clN.bigWig'	'NB8_A_ATAC_S131290_REP1.mLb.clN.bigWig'	'NB8_M_ATAC_S131289_REP1.mLb.clN.bigWig'	'OE_mCherrry_TDI_ATAC_S165173_REP1.mLb.clN.bigWig'	'OE_mCherry_DMSO_ATAC_S165168_REP1.mLb.clN.bigWig'	'OE_mCherry_dox_ATAC_S165174_REP1.mLb.clN.bigWig'	'OE_mCherry_dox_TDI_ATAC_S165171_REP1.mLb.clN.bigWig'	'OE_WWTR1_DMSO_ATAC_S165172_REP1.mLb.clN.bigWig'	'OE_WWTR1_DMSO_rep1_REP1.mLb.clN.bigWig'	'OE_WWTR1_DMSO_rep3_REP1.mLb.clN.bigWig'	'OE_WWTR1_dox_ATAC_S165177_REP1.mLb.clN.bigWig'	'OE_WWTR1_dox_rep1_REP1.mLb.clN.bigWig'	'OE_WWTR1_dox_rep_3_REP1.mLb.clN.bigWig'	'OE_WWTR1_dox_TDI_ATAC_S165175_REP1.mLb.clN.bigWig'	'OE_WWTR1_dox_TDI_rep1_REP1.mLb.clN.bigWig'	'OE_WWTR1_dox_TDI_rep3_REP1.mLb.clN.bigWig'	'OE_WWTR1_TDI_ATAC_S165176_REP1.mLb.clN.bigWig'	'OE_WWTR1_TDI_rep1_REP1.mLb.clN.bigWig'	'OE_WWTR1_TDI_rep3_REP1.mLb.clN.bigWig'	'SH_24h_ATAC_S165164_REP1.mLb.clN.bigWig'	'SH_24h_rep1_REP1.mLb.clN.bigWig'	'SH_24h_rep2_REP1.mLb.clN.bigWig'	'SH_48h_ATAC_S165165_REP1.mLb.clN.bigWig'	'SH_48h_rep1_REP1.mLb.clN.bigWig'	'SH_48h_rep2_REP1.mLb.clN.bigWig'	'SH_A_ATAC_S131296_REP1.mLb.clN.bigWig'	'SH_control_ATAC_S165166_REP1.mLb.clN.bigWig'	'SH_DMSO_ctrl_rep1_REP1.mLb.clN.bigWig'	'SH_DMSO_ctrl_rep2_REP1.mLb.clN.bigWig'	'SH_M_ATAC_S131295_REP1.mLb.clN.bigWig'	'SK_N_SH_ADR_rep1_REP1.mLb.clN.bigWig'	'SK_N_SH_ADR_rep2_REP1.mLb.clN.bigWig'	'SK_N_SH_MES_rep1_REP1.mLb.clN.bigWig'	'SK_N_SH_MES_rep2_REP1.mLb.clN.bigWig'
10	4239897	4257801	0.03805464281987703	0.33533542647003445	0.361337221639004	0.2562583400333499	0.24181256499468157	0.2820296005559279	0.5889381582445733	0.21592844481743126	0.3002738127989993	0.4455021146270549	0.22106556729013022	0.05219033065474897	0.28108429140459695	0.046540329116143725	0.07425005516896242	0.026432850767991452	0.14045015042470502	0.01910809939869826	0.03758631218015001	0.028493647198111954	0.03498542816088061	0.026231404809548237	0.02586762114567283	0.020125456856833694	0.04388182139002578	0.037140829663263944	0.03826862116432854	0.029182939509563792	0.05005724198686861	0.03449156751601396	0.030579056147534443	0.021534511706925007	0.019612165292939465	0.27104592990548726	0.17072849358262657	0.15493768393447369	0.26847846398656416	0.18662536169863725	0.2976622243603013	0.028259724418220656	0.2735822023604822	0.2599416124606449	0.2150652838068559	0.22050221390146998	0.026673922340784355	0.029871927033637568	0.25813048550443257	0.24096277975466696
10	13637297	13663451	0.06282163714778893	0.07909046400454432	0.125589367400896	0.05244802735385409	0.057961617174786206	0.10731452473606373	0.09644495969341862	0.05452047228381252	0.11841503845805806	0.07254668302015464	0.0638961671775865	0.06812546625868966	0.10186986756284705	0.05803015074560178	0.06563160644903218	0.06288587636475948	0.07047537556223853	0.025127141297453193	0.05528453992002053	0.03604668499517856	0.039195927744198354	0.030879264043705612	0.04771853670290398	0.03474642393516221	0.045701945930195824	0.0578647342549719	0.044750496966489126	0.035410089582915256	0.0613025105706214	0.04266480732906977	0.04581437912534275	0.03513682619269938	0.03321695998857817	0.07767027347022291	0.04597336616872678	0.04642840104575027	0.05311097648663674	0.04891516388498538	0.061691591493175636	0.04687198738760461	0.06117414620332665	0.05174774663451953	0.047272943780377406	0.07138081695447908	0.047888225916450235	0.0423526107669553	0.05406403831557239	0.060242177971759424
10	13745047	13817201	0.060177259567149824	0.13753201931825468	0.16713044941347246	0.15986694861156076	0.10490708014310247	0.10550567403670702	0.28942853315125516	0.0999387741977534	0.1250198965613663	0.22404342375711808	0.09986432639042356	0.06357760773070621	0.13006162931181728	0.06520370059595346	0.09372219385942761	0.051371923487040685	0.10300141789027117	0.024008547122536916	0.05370772777873403	0.03183488283948694	0.03736046332129006	0.03375826759242721	0.04622590719484683	0.033842894899771464	0.04702894125972614	0.05164967243554009	0.0464517511813299	0.03258485093324117	0.0689657752516056	0.04403750919809644	0.04375179520875725	0.04244628763876196	0.04535324024048559	0.08092506106552734	0.07210054366701249	0.060873258277157075	0.07006978276577022	0.06192813382140593	0.10753093567713824	0.04137379189319083	0.07845804885869442	0.07547457809922398	0.06512383887069242	0.06778670793114121	0.04602644204355771	0.05815630393499152	0.08621453891124323	0.07430544233995666
10	13831397	13894501	0.05792556881459004	0.16574069594853919	0.12898468228394222	0.1351546689794089	0.1124405652196768	0.12032979344013389	0.2019390938178179	0.1140023309065718	0.1332945243848568	0.17064174219799294	0.10834396012459832	0.07059246291767826	0.13589517337066537	0.07202645987087339	0.09609557484349451	0.05618159463150968	0.1119651912231685	0.02601318120504808	0.05181982215520884	0.0339721195137468	0.04346882359441267	0.03872160099338484	0.04783571404371039	0.03494505780764253	0.0481713952566571	0.05600712838166526	0.05191689296442452	0.031669828243483585	0.06853702415531406	0.048235685244309615	0.055796039744437635	0.045624651398457595	0.048729914951773645	0.104071446438305	0.07878583405875218	0.07580054381237233	0.0918580468439857	0.07371322138455469	0.12140359393258761	0.05053318953015757	0.11968710902699238	0.09702580712840797	0.0870536094612633	0.1316219776927814	0.05422983214183491	0.07361052863583695	0.09868126102889875	0.09743440110037058
10	13920847	13991501	0.05085252193397632	0.1841919199318006	0.1406483818753649	0.12969586366283933	0.13707865106538014	0.11099285752594029	0.27307817616856095	0.11675491168968932	0.13425537299608534	0.24909241870790583	0.14350704302156603	0.0526097374506352	0.16277373431453415	0.06601283508318537	0.0920141769394674	0.04367805469127756	0.11536650989868483	0.023327604293679118	0.05022217634914085	0.02966406250672745	0.03775258574857844	0.029396157025365594	0.03643690356924568	0.024751168323306812	0.04365128499741716	0.046269176944991684	0.04044891816237303	0.03402367022249144	0.06719420041659482	0.04036605763328182	0.040706747961031464	0.03219552898417053	0.03201215723543837	0.11261959267491006	0.12128587651754986	0.11205043308277064	0.11763304557756984	0.11795396667675195	0.18439954758527113	0.03491793157393097	0.10726955355751128	0.15400252448723994	0.12577110609038755	0.14249423846812626	0.03639048433387437	0.0383329538668828	0.15998154198862452	0.14760516524173833
10	17199047	17218251	0.09544370130280151	0.37540020274638136	0.30363453085812536	0.2596350179795461	0.2328661993561861	0.18287935442937306	0.3649062381296467	0.20018596821316237	0.25703523164808384	0.33991754598738083	0.21769549988767267	0.15757900824310733	0.253181531145965	0.11600609698092805	0.16763152556351238	0.11361699081658233	0.1986156726513945	0.03138591524946524	0.07083894918800158	0.03628547809474314	0.05777250864468298	0.05451146772436509	0.06496547259098204	0.042013049332132284	0.05700523811700136	0.06542969719056126	0.0708011154437705	0.03537080242746412	0.07910868510137756	0.04723523779460002	0.06062151966310379	0.04053229055686832	0.0511357067542751	0.241701469697037	0.20523212994853016	0.21466598527055672	0.25407966791208875	0.22243497282266148	0.2739848268415559	0.054492669065703846	0.2839091183262177	0.25847356846689346	0.23948875090260813	0.3365357990418372	0.12409300708405278	0.12776953808718608	0.2898592259736225	0.2763808031346629
10	19902697	19932351	0.04480159038622966	0.1746370065822219	0.14678559711216538	0.16285439864052526	0.14503292774294807	0.1204766430047089	0.1913559789670872	0.13161512627741115	0.1708998172746227	0.2189853576368466	0.11294232879156083	0.03630134912530114	0.10457933314803837	0.04316410321553705	0.043514800901294746	0.03140620046454416	0.08630205651360436	0.018654704085075052	0.03811791848419208	0.029359134063802618	0.03143163241074143	0.024904837767495483	0.02469456083677814	0.018961062839188452	0.04180200501507964	0.036093754617712845	0.03241937234421761	0.031415345806267106	0.05052461725942307	0.028030450577410774	0.03427289037754819	0.022542895019968923	0.0218588902858544	0.11586816973509972	0.08534995969509028	0.07357929162970527	0.09770497800804141	0.07560447647376096	0.09884991203770746	0.0297368940392008	0.09632357682295078	0.0983852391191136	0.07768439595899522	0.10633970303894943	0.03232138722363293	0.026311398478899982	0.11104811655903028	0.08031625369868432
10	24427397	24463503	0.05497326098601869	0.19102519328651693	0.2198931169577608	0.12257145364608413	0.1366546116178465	0.16321923607129962	0.20194345308650163	0.15912736785477974	0.17991165205838017	0.12411669721306755	0.16397275324872335	0.03897431100724239	0.08985659456863367	0.06622773635156957	0.08241627371311681	0.036289788104476146	0.11335245771955095	0.019445894307625246	0.038997107577970466	0.030758353754247007	0.03452438391261917	0.026642331914355763	0.02988770460257667	0.019826881502233634	0.044780598712388896	0.04126355110044839	0.03643487328225159	0.030498723242419982	0.05256827492580055	0.0310820506090673	0.034158575813050505	0.02422343512366335	0.023659844674044715	0.14785797857591643	0.053695597948023525	0.0717408740780034	0.12518780513002428	0.07365604967797774	0.1069143325484752	0.03488051671700205	0.11256447157531237	0.09083444072400369	0.0779362970893579	0.09501664530397734	0.027130471560352483	0.03166003706269418	0.10985048387204431	0.08418253392744046
10	32979497	33017801	0.08662543408645543	0.41179576434244236	0.336774823430481	0.3781912960980124	0.36646316901668047	0.22792233212309085	0.8100379577994853	0.33994862850486113	0.36670408704668217	0.7225111351297058	0.3556227081960055	0.11064647900034959	0.21617390606659473	0.11411346134259016	0.17233700810905705	0.07334979941941268	0.21610794565873875	0.02638383456134464	0.054543520687026975	0.03429725405786854	0.045322460097861846	0.052482091787198454	0.04972716205958688	0.03570460378463542	0.04889817994583758	0.05956776591121236	0.06256736494371869	0.03879499845142345	0.06195230506035112	0.059629662250675786	0.055785407006968275	0.04149237270181652	0.047743335634929294	0.1710557447551955	0.2580198493878207	0.1463553288230147	0.1744531975337688	0.22381759682894742	0.30479511715223595	0.06364266619819238	0.23764089331361185	0.18372413941870896	0.2167463929894296	0.20008284389157144	0.09990871281262169	0.13802302339831282	0.1967231031218138	0.2218774859865011
10	35003647	35043351	0.037154704045652	0.06098843115194426	0.08439473085610147	0.05563565684431002	0.05405238185506296	0.054927767025813624	0.08322115752402989	0.04919480352130688	0.06606531285810743	0.06712859155011873	0.047815382893710276	0.03134538315424962	0.05806058136622678	0.041538018660111226	0.04493505810929924	0.03378077023092982	0.04927219479870162	0.02058663357427157	0.04386189302223192	0.02914271142684051	0.032661593402811606	0.02532014302598417	0.026478029517835764	0.022127474605832878	0.04299145273591947	0.03529252132887032	0.02964672520867819	0.029728904760435434	0.04849937548269317	0.02845644072087498	0.03760116477942535	0.02589613539891642	0.023735908749479843	0.05312068488431825	0.03953550328686185	0.03576485822602971	0.049557915616687535	0.03727565672845624	0.05065410061026812	0.025461208252517284	0.06237635279457835	0.04219383447876838	0.04455108597489489	0.0545270841451466	0.03019989140374916	0.029434091508143176	0.04832623471699418	0.04678451255962781
